1.000000000000000000e+00,1.790000000000000000e+02,9.740000000000000000e+02
5.000000000000000000e+00,1.380000000000000000e+02,1.250000000000000000e+02
3.000000000000000000e+00,9.500000000000000000e+01,2.660000000000000000e+02
1.000000000000000000e+00,1.800000000000000000e+02,7.570000000000000000e+02
1.000000000000000000e+00,1.760000000000000000e+02,1.161000000000000000e+03
1.000000000000000000e+00,1.770000000000000000e+02,1.165000000000000000e+03
1.000000000000000000e+00,1.700000000000000000e+02,6.930000000000000000e+02
4.000000000000000000e+00,7.400000000000000000e+01,4.900000000000000000e+01
1.000000000000000000e+00,1.800000000000000000e+02,5.490000000000000000e+02
4.000000000000000000e+00,6.800000000000000000e+01,6.800000000000000000e+01
1.000000000000000000e+00,1.790000000000000000e+02,1.161000000000000000e+03
1.000000000000000000e+00,1.830000000000000000e+02,9.960000000000000000e+02
3.000000000000000000e+00,9.100000000000000000e+01,2.310000000000000000e+02
5.000000000000000000e+00,1.370000000000000000e+02,1.090000000000000000e+02
1.000000000000000000e+00,1.820000000000000000e+02,8.070000000000000000e+02
1.100000000000000000e+01,1.190000000000000000e+02,1.600000000000000000e+01
6.000000000000000000e+00,6.600000000000000000e+01,5.400000000000000000e+01
1.000000000000000000e+00,1.780000000000000000e+02,6.060000000000000000e+02
1.000000000000000000e+00,1.770000000000000000e+02,1.146000000000000000e+03
4.000000000000000000e+00,7.200000000000000000e+01,7.600000000000000000e+01
1.000000000000000000e+00,1.840000000000000000e+02,5.020000000000000000e+02
1.100000000000000000e+01,1.320000000000000000e+02,1.500000000000000000e+01
1.000000000000000000e+00,1.750000000000000000e+02,1.178000000000000000e+03
1.100000000000000000e+01,1.290000000000000000e+02,1.500000000000000000e+01
4.000000000000000000e+00,6.900000000000000000e+01,2.900000000000000000e+01
1.000000000000000000e+00,1.790000000000000000e+02,9.470000000000000000e+02
3.000000000000000000e+00,9.800000000000000000e+01,2.110000000000000000e+02
1.000000000000000000e+00,1.770000000000000000e+02,8.940000000000000000e+02
1.000000000000000000e+00,1.830000000000000000e+02,6.820000000000000000e+02
1.000000000000000000e+00,1.690000000000000000e+02,6.630000000000000000e+02
6.000000000000000000e+00,7.200000000000000000e+01,4.000000000000000000e+01
1.000000000000000000e+00,1.790000000000000000e+02,7.330000000000000000e+02
1.000000000000000000e+00,1.790000000000000000e+02,5.730000000000000000e+02
6.000000000000000000e+00,6.800000000000000000e+01,6.100000000000000000e+01
5.000000000000000000e+00,1.470000000000000000e+02,8.100000000000000000e+01
1.000000000000000000e+00,1.740000000000000000e+02,5.780000000000000000e+02
1.000000000000000000e+00,1.730000000000000000e+02,1.148000000000000000e+03
1.000000000000000000e+01,7.100000000000000000e+01,2.700000000000000000e+01
1.000000000000000000e+00,1.820000000000000000e+02,5.950000000000000000e+02
3.000000000000000000e+00,9.200000000000000000e+01,3.160000000000000000e+02
7.000000000000000000e+00,5.200000000000000000e+01,2.320000000000000000e+02
1.000000000000000000e+01,7.800000000000000000e+01,4.900000000000000000e+01
1.000000000000000000e+00,1.850000000000000000e+02,6.100000000000000000e+02
1.000000000000000000e+00,1.820000000000000000e+02,5.660000000000000000e+02
1.000000000000000000e+00,1.810000000000000000e+02,1.190000000000000000e+03
1.000000000000000000e+00,1.810000000000000000e+02,5.030000000000000000e+02
6.000000000000000000e+00,6.500000000000000000e+01,3.600000000000000000e+01
2.000000000000000000e+00,6.000000000000000000e+01,9.000000000000000000e+00
1.100000000000000000e+01,1.210000000000000000e+02,1.600000000000000000e+01
1.100000000000000000e+01,1.220000000000000000e+02,1.200000000000000000e+01
3.000000000000000000e+00,8.600000000000000000e+01,2.140000000000000000e+02
1.100000000000000000e+01,1.270000000000000000e+02,1.300000000000000000e+01
9.000000000000000000e+00,3.200000000000000000e+01,3.490000000000000000e+02
1.000000000000000000e+00,1.770000000000000000e+02,6.300000000000000000e+02
1.000000000000000000e+00,1.780000000000000000e+02,5.280000000000000000e+02
1.100000000000000000e+01,1.300000000000000000e+02,1.500000000000000000e+01
6.000000000000000000e+00,6.800000000000000000e+01,6.300000000000000000e+01
1.000000000000000000e+00,1.830000000000000000e+02,7.210000000000000000e+02
1.000000000000000000e+00,1.830000000000000000e+02,7.570000000000000000e+02
1.000000000000000000e+00,1.850000000000000000e+02,5.540000000000000000e+02
1.000000000000000000e+00,1.840000000000000000e+02,6.130000000000000000e+02
1.100000000000000000e+01,1.250000000000000000e+02,1.600000000000000000e+01
1.000000000000000000e+00,1.830000000000000000e+02,1.181000000000000000e+03
1.000000000000000000e+00,1.760000000000000000e+02,1.030000000000000000e+03
5.000000000000000000e+00,1.360000000000000000e+02,1.580000000000000000e+02
1.000000000000000000e+00,1.810000000000000000e+02,9.810000000000000000e+02
2.000000000000000000e+00,4.900000000000000000e+01,1.300000000000000000e+01
6.000000000000000000e+00,7.000000000000000000e+01,6.300000000000000000e+01
1.000000000000000000e+00,1.860000000000000000e+02,8.280000000000000000e+02
3.000000000000000000e+00,8.800000000000000000e+01,3.460000000000000000e+02
1.000000000000000000e+00,1.770000000000000000e+02,5.180000000000000000e+02
1.000000000000000000e+00,1.770000000000000000e+02,5.380000000000000000e+02
5.000000000000000000e+00,1.410000000000000000e+02,1.750000000000000000e+02
1.000000000000000000e+00,1.800000000000000000e+02,6.550000000000000000e+02
1.000000000000000000e+01,8.200000000000000000e+01,3.800000000000000000e+01
1.100000000000000000e+01,1.280000000000000000e+02,1.600000000000000000e+01
1.000000000000000000e+00,1.770000000000000000e+02,5.650000000000000000e+02
1.000000000000000000e+00,1.860000000000000000e+02,6.110000000000000000e+02
1.000000000000000000e+01,7.200000000000000000e+01,2.900000000000000000e+01
1.000000000000000000e+00,1.840000000000000000e+02,1.194000000000000000e+03
1.000000000000000000e+00,1.830000000000000000e+02,5.670000000000000000e+02
1.100000000000000000e+01,1.170000000000000000e+02,1.300000000000000000e+01
4.000000000000000000e+00,7.800000000000000000e+01,3.800000000000000000e+01
1.000000000000000000e+00,1.780000000000000000e+02,7.250000000000000000e+02
6.000000000000000000e+00,7.200000000000000000e+01,4.100000000000000000e+01
8.000000000000000000e+00,6.700000000000000000e+01,4.650000000000000000e+02
1.000000000000000000e+00,1.740000000000000000e+02,1.087000000000000000e+03
9.000000000000000000e+00,3.100000000000000000e+01,6.940000000000000000e+02
1.000000000000000000e+00,1.850000000000000000e+02,1.184000000000000000e+03
1.000000000000000000e+00,1.790000000000000000e+02,1.001000000000000000e+03
7.000000000000000000e+00,5.400000000000000000e+01,2.200000000000000000e+02
1.000000000000000000e+00,1.780000000000000000e+02,5.380000000000000000e+02
1.000000000000000000e+00,1.820000000000000000e+02,1.042000000000000000e+03
9.000000000000000000e+00,3.400000000000000000e+01,4.860000000000000000e+02
1.000000000000000000e+00,1.770000000000000000e+02,7.430000000000000000e+02
1.000000000000000000e+01,7.200000000000000000e+01,2.200000000000000000e+01
5.000000000000000000e+00,1.400000000000000000e+02,1.770000000000000000e+02
7.000000000000000000e+00,4.600000000000000000e+01,2.570000000000000000e+02
1.000000000000000000e+00,1.880000000000000000e+02,1.177000000000000000e+03
1.000000000000000000e+00,1.800000000000000000e+02,8.220000000000000000e+02
5.000000000000000000e+00,1.530000000000000000e+02,1.270000000000000000e+02
1.000000000000000000e+00,1.830000000000000000e+02,9.270000000000000000e+02
6.000000000000000000e+00,6.800000000000000000e+01,6.500000000000000000e+01
6.000000000000000000e+00,7.300000000000000000e+01,7.800000000000000000e+01
3.000000000000000000e+00,8.700000000000000000e+01,2.040000000000000000e+02
1.000000000000000000e+00,1.760000000000000000e+02,1.151000000000000000e+03
1.100000000000000000e+01,1.230000000000000000e+02,1.400000000000000000e+01
5.000000000000000000e+00,1.410000000000000000e+02,1.420000000000000000e+02
1.000000000000000000e+00,1.860000000000000000e+02,8.020000000000000000e+02
1.000000000000000000e+00,1.780000000000000000e+02,1.160000000000000000e+03
4.000000000000000000e+00,7.000000000000000000e+01,4.700000000000000000e+01
1.000000000000000000e+00,1.830000000000000000e+02,1.072000000000000000e+03
1.000000000000000000e+00,1.780000000000000000e+02,7.920000000000000000e+02
1.000000000000000000e+00,1.820000000000000000e+02,1.093000000000000000e+03
2.000000000000000000e+00,5.200000000000000000e+01,1.200000000000000000e+01
1.000000000000000000e+00,1.820000000000000000e+02,9.860000000000000000e+02
3.000000000000000000e+00,8.700000000000000000e+01,3.040000000000000000e+02
1.100000000000000000e+01,1.240000000000000000e+02,1.600000000000000000e+01
3.000000000000000000e+00,8.900000000000000000e+01,2.700000000000000000e+02
3.000000000000000000e+00,8.900000000000000000e+01,2.120000000000000000e+02
1.000000000000000000e+00,1.730000000000000000e+02,5.330000000000000000e+02
3.000000000000000000e+00,8.700000000000000000e+01,2.090000000000000000e+02
1.000000000000000000e+00,1.840000000000000000e+02,1.075000000000000000e+03
4.000000000000000000e+00,7.100000000000000000e+01,4.100000000000000000e+01
6.000000000000000000e+00,7.100000000000000000e+01,6.500000000000000000e+01
1.000000000000000000e+00,1.840000000000000000e+02,5.530000000000000000e+02
1.000000000000000000e+00,1.820000000000000000e+02,5.090000000000000000e+02
2.000000000000000000e+00,5.700000000000000000e+01,1.100000000000000000e+01
9.000000000000000000e+00,3.300000000000000000e+01,6.740000000000000000e+02
1.000000000000000000e+00,1.760000000000000000e+02,9.540000000000000000e+02
1.100000000000000000e+01,1.230000000000000000e+02,1.200000000000000000e+01
1.000000000000000000e+00,1.740000000000000000e+02,9.210000000000000000e+02
1.000000000000000000e+00,1.780000000000000000e+02,8.760000000000000000e+02
3.000000000000000000e+00,9.600000000000000000e+01,2.200000000000000000e+02
1.000000000000000000e+00,1.820000000000000000e+02,1.194000000000000000e+03
3.000000000000000000e+00,8.200000000000000000e+01,2.400000000000000000e+02
1.100000000000000000e+01,1.220000000000000000e+02,1.300000000000000000e+01
1.000000000000000000e+00,1.760000000000000000e+02,8.520000000000000000e+02
1.100000000000000000e+01,1.140000000000000000e+02,1.300000000000000000e+01
1.000000000000000000e+00,1.740000000000000000e+02,9.490000000000000000e+02
1.000000000000000000e+01,8.000000000000000000e+01,3.600000000000000000e+01
3.000000000000000000e+00,9.000000000000000000e+01,2.560000000000000000e+02
1.100000000000000000e+01,1.290000000000000000e+02,1.400000000000000000e+01
1.000000000000000000e+00,1.760000000000000000e+02,8.520000000000000000e+02
1.000000000000000000e+00,1.750000000000000000e+02,8.340000000000000000e+02
5.000000000000000000e+00,1.410000000000000000e+02,7.600000000000000000e+01
5.000000000000000000e+00,1.430000000000000000e+02,1.670000000000000000e+02
6.000000000000000000e+00,6.600000000000000000e+01,2.400000000000000000e+01
1.000000000000000000e+00,1.860000000000000000e+02,6.550000000000000000e+02
1.000000000000000000e+00,1.870000000000000000e+02,6.550000000000000000e+02
1.000000000000000000e+00,1.820000000000000000e+02,6.360000000000000000e+02
2.000000000000000000e+00,5.800000000000000000e+01,1.200000000000000000e+01
5.000000000000000000e+00,1.440000000000000000e+02,1.710000000000000000e+02
1.100000000000000000e+01,1.180000000000000000e+02,1.400000000000000000e+01
1.000000000000000000e+00,1.740000000000000000e+02,7.670000000000000000e+02
1.000000000000000000e+00,1.750000000000000000e+02,7.780000000000000000e+02
1.100000000000000000e+01,1.240000000000000000e+02,1.500000000000000000e+01
1.000000000000000000e+00,1.820000000000000000e+02,5.250000000000000000e+02
1.000000000000000000e+00,1.800000000000000000e+02,6.320000000000000000e+02
2.000000000000000000e+00,5.400000000000000000e+01,1.200000000000000000e+01
6.000000000000000000e+00,7.800000000000000000e+01,4.100000000000000000e+01
1.000000000000000000e+00,1.770000000000000000e+02,5.110000000000000000e+02
1.000000000000000000e+00,1.760000000000000000e+02,6.020000000000000000e+02
1.000000000000000000e+00,1.780000000000000000e+02,9.950000000000000000e+02
1.000000000000000000e+00,1.790000000000000000e+02,1.181000000000000000e+03
3.000000000000000000e+00,9.900000000000000000e+01,2.900000000000000000e+02
3.000000000000000000e+00,9.200000000000000000e+01,2.260000000000000000e+02
1.000000000000000000e+00,1.890000000000000000e+02,9.880000000000000000e+02
6.000000000000000000e+00,7.100000000000000000e+01,3.600000000000000000e+01
1.000000000000000000e+00,1.760000000000000000e+02,7.250000000000000000e+02
6.000000000000000000e+00,6.900000000000000000e+01,2.300000000000000000e+01
1.000000000000000000e+00,1.800000000000000000e+02,7.460000000000000000e+02
1.000000000000000000e+01,7.500000000000000000e+01,2.000000000000000000e+01
1.000000000000000000e+00,1.820000000000000000e+02,9.990000000000000000e+02
1.000000000000000000e+00,1.830000000000000000e+02,5.450000000000000000e+02
1.000000000000000000e+00,1.840000000000000000e+02,5.860000000000000000e+02
1.000000000000000000e+00,1.790000000000000000e+02,9.560000000000000000e+02
1.100000000000000000e+01,1.220000000000000000e+02,1.600000000000000000e+01
1.000000000000000000e+00,1.730000000000000000e+02,5.380000000000000000e+02
1.000000000000000000e+00,1.800000000000000000e+02,7.430000000000000000e+02
3.000000000000000000e+00,8.300000000000000000e+01,3.310000000000000000e+02
1.000000000000000000e+00,1.870000000000000000e+02,5.480000000000000000e+02
2.000000000000000000e+00,6.200000000000000000e+01,1.400000000000000000e+01
1.000000000000000000e+00,1.780000000000000000e+02,1.190000000000000000e+03
1.000000000000000000e+00,1.830000000000000000e+02,5.040000000000000000e+02
1.000000000000000000e+00,1.750000000000000000e+02,8.720000000000000000e+02
1.000000000000000000e+00,1.730000000000000000e+02,7.650000000000000000e+02
1.000000000000000000e+00,1.780000000000000000e+02,5.890000000000000000e+02
1.000000000000000000e+00,1.840000000000000000e+02,7.030000000000000000e+02
1.000000000000000000e+00,1.740000000000000000e+02,7.350000000000000000e+02
1.000000000000000000e+00,1.820000000000000000e+02,1.079000000000000000e+03
1.000000000000000000e+00,1.840000000000000000e+02,9.950000000000000000e+02
3.000000000000000000e+00,9.400000000000000000e+01,3.000000000000000000e+02
1.000000000000000000e+00,1.760000000000000000e+02,1.074000000000000000e+03
1.000000000000000000e+00,1.820000000000000000e+02,9.080000000000000000e+02
1.000000000000000000e+00,1.780000000000000000e+02,1.080000000000000000e+03
1.000000000000000000e+00,1.730000000000000000e+02,6.550000000000000000e+02
4.000000000000000000e+00,7.500000000000000000e+01,4.100000000000000000e+01
6.000000000000000000e+00,7.100000000000000000e+01,6.500000000000000000e+01
6.000000000000000000e+00,7.200000000000000000e+01,7.400000000000000000e+01
6.000000000000000000e+00,7.400000000000000000e+01,2.800000000000000000e+01
1.000000000000000000e+00,1.730000000000000000e+02,9.540000000000000000e+02
1.000000000000000000e+00,1.890000000000000000e+02,5.560000000000000000e+02
1.000000000000000000e+00,1.760000000000000000e+02,1.152000000000000000e+03
1.000000000000000000e+00,1.820000000000000000e+02,8.510000000000000000e+02
9.000000000000000000e+00,2.900000000000000000e+01,3.370000000000000000e+02
1.000000000000000000e+00,1.740000000000000000e+02,1.164000000000000000e+03
1.000000000000000000e+00,1.770000000000000000e+02,1.158000000000000000e+03
1.000000000000000000e+00,1.800000000000000000e+02,1.034000000000000000e+03
1.100000000000000000e+01,1.270000000000000000e+02,1.400000000000000000e+01
1.000000000000000000e+00,1.880000000000000000e+02,9.780000000000000000e+02
5.000000000000000000e+00,1.370000000000000000e+02,1.230000000000000000e+02
5.000000000000000000e+00,1.360000000000000000e+02,1.510000000000000000e+02
1.000000000000000000e+00,1.810000000000000000e+02,1.046000000000000000e+03
5.000000000000000000e+00,1.400000000000000000e+02,1.300000000000000000e+02
1.100000000000000000e+01,1.310000000000000000e+02,1.500000000000000000e+01
1.000000000000000000e+00,1.770000000000000000e+02,5.700000000000000000e+02
1.100000000000000000e+01,1.200000000000000000e+02,1.500000000000000000e+01
1.000000000000000000e+00,1.790000000000000000e+02,5.870000000000000000e+02
7.000000000000000000e+00,4.700000000000000000e+01,2.280000000000000000e+02
1.000000000000000000e+00,1.720000000000000000e+02,6.440000000000000000e+02
3.000000000000000000e+00,9.400000000000000000e+01,2.700000000000000000e+02
9.000000000000000000e+00,3.700000000000000000e+01,5.610000000000000000e+02
1.000000000000000000e+00,1.890000000000000000e+02,5.950000000000000000e+02
5.000000000000000000e+00,1.480000000000000000e+02,1.170000000000000000e+02
1.000000000000000000e+00,1.800000000000000000e+02,9.870000000000000000e+02
1.000000000000000000e+00,1.810000000000000000e+02,1.060000000000000000e+03
5.000000000000000000e+00,1.400000000000000000e+02,1.510000000000000000e+02
2.000000000000000000e+00,5.900000000000000000e+01,1.000000000000000000e+01
6.000000000000000000e+00,6.700000000000000000e+01,6.100000000000000000e+01
2.000000000000000000e+00,5.400000000000000000e+01,1.400000000000000000e+01
6.000000000000000000e+00,7.700000000000000000e+01,2.800000000000000000e+01
2.000000000000000000e+00,5.500000000000000000e+01,1.200000000000000000e+01
1.000000000000000000e+00,1.730000000000000000e+02,1.095000000000000000e+03
1.000000000000000000e+00,1.860000000000000000e+02,6.340000000000000000e+02
1.000000000000000000e+00,1.800000000000000000e+02,5.690000000000000000e+02
1.000000000000000000e+00,1.780000000000000000e+02,1.172000000000000000e+03
1.000000000000000000e+00,1.800000000000000000e+02,9.090000000000000000e+02
6.000000000000000000e+00,6.700000000000000000e+01,4.100000000000000000e+01
1.100000000000000000e+01,1.280000000000000000e+02,1.200000000000000000e+01
1.000000000000000000e+00,1.720000000000000000e+02,1.191000000000000000e+03
1.000000000000000000e+00,1.800000000000000000e+02,6.790000000000000000e+02
1.000000000000000000e+00,1.730000000000000000e+02,1.074000000000000000e+03
5.000000000000000000e+00,1.460000000000000000e+02,8.000000000000000000e+01
7.000000000000000000e+00,4.700000000000000000e+01,1.760000000000000000e+02
1.000000000000000000e+00,1.730000000000000000e+02,8.670000000000000000e+02
8.000000000000000000e+00,7.100000000000000000e+01,5.840000000000000000e+02
2.000000000000000000e+00,5.400000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,1.820000000000000000e+02,1.070000000000000000e+03
1.000000000000000000e+00,1.870000000000000000e+02,6.320000000000000000e+02
9.000000000000000000e+00,3.200000000000000000e+01,3.830000000000000000e+02
3.000000000000000000e+00,9.500000000000000000e+01,3.400000000000000000e+02
1.000000000000000000e+00,1.780000000000000000e+02,7.520000000000000000e+02
6.000000000000000000e+00,6.900000000000000000e+01,6.700000000000000000e+01
1.100000000000000000e+01,1.240000000000000000e+02,1.400000000000000000e+01
1.000000000000000000e+00,1.790000000000000000e+02,6.610000000000000000e+02
1.000000000000000000e+00,1.800000000000000000e+02,9.340000000000000000e+02
1.100000000000000000e+01,1.200000000000000000e+02,1.300000000000000000e+01
1.000000000000000000e+00,1.880000000000000000e+02,1.193000000000000000e+03
1.000000000000000000e+00,1.820000000000000000e+02,9.650000000000000000e+02
1.000000000000000000e+00,1.830000000000000000e+02,6.830000000000000000e+02
1.000000000000000000e+00,1.790000000000000000e+02,6.340000000000000000e+02
1.100000000000000000e+01,1.270000000000000000e+02,1.300000000000000000e+01
3.000000000000000000e+00,8.700000000000000000e+01,2.400000000000000000e+02
6.000000000000000000e+00,7.100000000000000000e+01,6.300000000000000000e+01
1.000000000000000000e+00,1.870000000000000000e+02,7.280000000000000000e+02
1.000000000000000000e+00,1.820000000000000000e+02,8.780000000000000000e+02
3.000000000000000000e+00,8.800000000000000000e+01,2.410000000000000000e+02
1.100000000000000000e+01,1.210000000000000000e+02,1.600000000000000000e+01
1.000000000000000000e+00,1.910000000000000000e+02,5.820000000000000000e+02
1.000000000000000000e+00,1.730000000000000000e+02,1.018000000000000000e+03
1.000000000000000000e+00,1.790000000000000000e+02,9.170000000000000000e+02
6.000000000000000000e+00,7.600000000000000000e+01,4.700000000000000000e+01
1.000000000000000000e+00,1.820000000000000000e+02,9.580000000000000000e+02
1.000000000000000000e+00,1.780000000000000000e+02,5.530000000000000000e+02
1.000000000000000000e+00,1.760000000000000000e+02,9.510000000000000000e+02
4.000000000000000000e+00,6.800000000000000000e+01,5.400000000000000000e+01
1.000000000000000000e+00,1.750000000000000000e+02,7.870000000000000000e+02
1.000000000000000000e+00,1.850000000000000000e+02,1.151000000000000000e+03
5.000000000000000000e+00,1.380000000000000000e+02,1.660000000000000000e+02
1.000000000000000000e+00,1.890000000000000000e+02,7.830000000000000000e+02
1.000000000000000000e+00,1.760000000000000000e+02,6.460000000000000000e+02
1.000000000000000000e+00,1.790000000000000000e+02,6.220000000000000000e+02
1.000000000000000000e+00,1.760000000000000000e+02,7.630000000000000000e+02
1.000000000000000000e+00,1.760000000000000000e+02,6.300000000000000000e+02
1.000000000000000000e+00,1.810000000000000000e+02,9.480000000000000000e+02
1.000000000000000000e+00,1.850000000000000000e+02,5.180000000000000000e+02
4.000000000000000000e+00,7.900000000000000000e+01,5.600000000000000000e+01
3.000000000000000000e+00,8.400000000000000000e+01,3.490000000000000000e+02
3.000000000000000000e+00,9.300000000000000000e+01,2.240000000000000000e+02
1.000000000000000000e+00,1.790000000000000000e+02,1.198000000000000000e+03
1.000000000000000000e+00,1.820000000000000000e+02,8.820000000000000000e+02
1.000000000000000000e+00,1.720000000000000000e+02,6.850000000000000000e+02
1.000000000000000000e+00,1.850000000000000000e+02,5.110000000000000000e+02
1.000000000000000000e+00,1.820000000000000000e+02,9.470000000000000000e+02
1.000000000000000000e+00,1.830000000000000000e+02,8.380000000000000000e+02
1.100000000000000000e+01,1.350000000000000000e+02,1.500000000000000000e+01
1.000000000000000000e+00,1.800000000000000000e+02,5.250000000000000000e+02
1.000000000000000000e+00,1.770000000000000000e+02,7.640000000000000000e+02
1.000000000000000000e+00,1.810000000000000000e+02,1.066000000000000000e+03
6.000000000000000000e+00,7.300000000000000000e+01,6.500000000000000000e+01
3.000000000000000000e+00,8.300000000000000000e+01,2.520000000000000000e+02
1.000000000000000000e+00,1.830000000000000000e+02,1.100000000000000000e+03
5.000000000000000000e+00,1.390000000000000000e+02,1.030000000000000000e+02
1.100000000000000000e+01,1.160000000000000000e+02,1.500000000000000000e+01
1.000000000000000000e+00,1.810000000000000000e+02,8.060000000000000000e+02
1.100000000000000000e+01,1.190000000000000000e+02,1.500000000000000000e+01
1.000000000000000000e+00,1.810000000000000000e+02,1.149000000000000000e+03
